NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
MINIDOKA CO SCH DIST 331,IDAHO,ID,3,97,1,22865000,2084000,16576000,4205000,21817000,13489000,9336000
MOSCOW SCH DIST 281,IDAHO,ID,3,97,1,16064000,751000,7620000,7693000,16399000,9768000,6787000
MOUNTAIN HOME SCH DISTRICT 193,IDAHO,ID,3,97,1,20948000,3292000,13457000,4199000,26448000,12284000,9104000
MULLAN SCH DIST 392,IDAHO,ID,3,97,1,1595000,107000,1073000,415000,1539000,933000,674000
MURTAUGH JT SCH DIST 418,IDAHO,ID,3,97,1,1913000,142000,1343000,428000,2602000,972000,664000
NAMPA SCH DIST 131,IDAHO,ID,3,97,1,40549000,2732000,27487000,10330000,46345000,22544000,17031000
NEW PLYMOUTH SCHOOL DIST 372,IDAHO,ID,3,97,1,5001000,505000,3436000,1060000,5201000,2799000,1865000
NEZ PERCE JT SCH DISTRICT 302,IDAHO,ID,3,97,1,1644000,108000,938000,598000,1652000,890000,565000
NORTH GEM SCH DIST 149,IDAHO,ID,3,97,1,1462000,81000,963000,418000,1421000,831000,558000
NOTUS SCH DIST 135,IDAHO,ID,3,97,1,2402000,174000,1836000,392000,2422000,1346000,939000
ONEIDA CO SCH DIST 351,IDAHO,ID,3,97,1,5218000,249000,3716000,1253000,7509000,2788000,2085000
OROFINO JOINT SCH DIST 171,IDAHO,ID,3,97,1,9431000,634000,5967000,2830000,9721000,5576000,3708000
PARMA SCH DIST 137,IDAHO,ID,3,97,1,5109000,432000,3461000,1216000,4891000,2560000,1776000
PAYETTE SCH DIST 371,IDAHO,ID,3,97,1,8888000,784000,6524000,1580000,8677000,5134000,3502000
PLEASANT VALLEY ELEMENTARY DIST 364,IDAHO,ID,1,97,1,217000,0,94000,123000,237000,79000,59000
POCATELLO SCH DIST 25,IDAHO,ID,3,97,1,64264000,4512000,43461000,16291000,61550000,38388000,25992000
POST FALLS SCH DIST 273,IDAHO,ID,3,97,1,17450000,1324000,11371000,4755000,17701000,10375000,7578000
POTLATCH CON SCHOOL DIST 285,IDAHO,ID,3,97,1,3755000,188000,2380000,1187000,3886000,2170000,1500000
PRAIRIE ELEMENTARY DIST 191,IDAHO,ID,1,97,1,41000,1000,40000,0,60000,37000,30000
RICHFIELD SCH DIST 316,IDAHO,ID,3,97,1,1364000,87000,1098000,179000,1291000,780000,508000
RIRIE JT SCHOOL DIST 252,IDAHO,ID,3,97,1,4049000,244000,3149000,656000,3935000,2299000,1600000
ROCKLAND SCH DIST 382,IDAHO,ID,3,97,1,1339000,61000,913000,365000,1402000,768000,592000
SALMON SCH DIST 291,IDAHO,ID,3,97,1,5950000,527000,4080000,1343000,6018000,3764000,2544000
SHELLEY SCH DIST 60,IDAHO,ID,3,97,1,9955000,789000,7482000,1684000,9467000,5594000,3903000
SHOSHONE SCH DIST 312,IDAHO,ID,3,97,1,3151000,188000,1829000,1134000,2823000,1421000,978000
SNAKE RIVER SCH DIST 52,IDAHO,ID,3,97,1,10924000,654000,8013000,2257000,10839000,6297000,4275000
SODA SPRINGS SCH DISTRICT 150,IDAHO,ID,3,97,1,6528000,220000,3586000,2722000,6831000,3471000,2462000
SOUTH LEMHI SCH DIST 292,IDAHO,ID,3,97,1,1111000,89000,840000,182000,1129000,640000,461000
ST MARIES SCH DIST 41,IDAHO,ID,3,97,1,6623000,672000,4129000,1822000,6781000,3897000,2689000
SUGAR-SALEM JOINT DISTRICT 322,IDAHO,ID,3,97,1,7227000,404000,5529000,1294000,7078000,4089000,2813000
SWAN VALLEY ELEMENTARY DIST 92,IDAHO,ID,1,97,1,605000,23000,314000,268000,616000,273000,161000
TETON CO SCH DIST 401,IDAHO,ID,3,97,1,5908000,305000,3172000,2431000,6556000,3069000,2206000
THREE CREEK JOINT ELEMENTARY DIST 416,IDAHO,ID,1,97,1,60000,0,33000,27000,55000,21000,21000
TWIN FALLS SCH DIST 411,IDAHO,ID,3,97,1,30429000,2467000,20932000,7030000,31886000,17961000,12558000
VALLEY SCH DIST 262,IDAHO,ID,3,97,1,3779000,335000,2512000,932000,3670000,1803000,1324000
WALLACE SCH DIST 393,IDAHO,ID,3,97,1,5486000,769000,3085000,1632000,5745000,3637000,2381000
WEISER SCH DIST 431,IDAHO,ID,3,97,1,7965000,761000,5518000,1686000,7971000,4499000,3147000
WENDELL SCH DIST 232,IDAHO,ID,3,97,1,5279000,429000,3775000,1075000,5008000,2754000,2072000
WEST JEFFERSON SCH DIST 253,IDAHO,ID,3,97,1,4349000,308000,2922000,1119000,5676000,2374000,1657000
WEST SIDE SCH DIST 202,IDAHO,ID,3,97,1,3204000,237000,2484000,483000,3087000,1741000,1223000
WILDER SCH DIST 133,IDAHO,ID,3,97,1,3019000,455000,1936000,628000,3145000,1655000,1159000
RIVER RIDGE CMNTY UNIT SCHOOL DIST 210,ILLINOIS,IL,3,97,1,4210000,118000,711000,3381000,3673000,2180000,1607000
CASEY WESTFIELD CMNTY UNIT SCHOOL DIST 4C,ILLINOIS,IL,3,97,1,5984000,322000,3594000,2068000,5731000,3551000,2621000
BLUE RIDGE SCHOOL DISTRICT #18,ILLINOIS,IL,3,97,1,5090000,200000,1725000,3165000,5128000,3086000,2010000
NORRIS CITY-OMAHA-ENFIELD CMNTY SCH DIST 3,ILLINOIS,IL,3,97,1,4854000,306000,3340000,1208000,4682000,2889000,2038000
PRAIRIE CENTRAL C.U.S.D.#8,ILLINOIS,IL,3,97,1,12385000,412000,5502000,6471000,20336000,7062000,5353000
EASTLAND COMM UNIT SCH DIST 308,ILLINOIS,IL,3,97,1,5133000,178000,926000,4029000,5228000,2646000,1882000
LEWISTOWN SCH DIST 141,ILLINOIS,IL,1,97,1,2892000,310000,1838000,744000,3163000,2138000,1483000
PINCKNEYVILLE ELEM SCH DIST 50,ILLINOIS,IL,1,97,1,3394000,296000,2099000,999000,2809000,1759000,1359000
BEACH PARK CC SCH DIST 3,ILLINOIS,IL,1,97,1,8853000,164000,3446000,5243000,8933000,5614000,3545000
QUINCY AREA VOC CENTER,ILLINOIS,IL,7,97,1,1026000,0,276000,750000,1012000,596000,438000
FIVE CO REG VOCATIONAL SYSTEM,ILLINOIS,IL,7,97,1,1067000,5000,188000,874000,772000,390000,234000
GOREVILLE CMTY UNIT SCH DIST 1,ILLINOIS,IL,3,97,1,2938000,146000,1652000,1140000,2932000,1633000,1150000
JOPPA-MAPLE GROVE UNITED SD 38,ILLINOIS,IL,3,97,1,2219000,216000,518000,1485000,2382000,1161000,869000
JAMP SPECIAL EDUC SERVICES,ILLINOIS,IL,7,97,1,3177000,1010000,350000,1817000,2885000,2000000,1144000
OKAW AREA VOC CENTER,ILLINOIS,IL,7,97,1,603000,0,0,603000,547000,0,0
BOONE COUNTY SPEC EDUC COOP,ILLINOIS,IL,7,97,1,4339000,525000,1084000,2730000,4196000,2366000,1856000
JO DAVIESS-CARROLL AREA VOC CTR,ILLINOIS,IL,7,97,1,874000,1000,114000,759000,667000,336000,237000
EASTERN IL AREA OF SPEC EDUC,ILLINOIS,IL,7,97,1,9445000,2992000,2346000,4107000,8492000,5881000,3074000
A E R O SPECIAL EDUC COOP,ILLINOIS,IL,7,97,1,12878000,1933000,2120000,8825000,9812000,7712000,4203000
SOUTHWEST COOK CO COOP ASSOC SPEC ED,ILLINOIS,IL,7,97,1,17849000,2974000,2409000,12466000,12649000,9283000,5384000
EXC CHILDREN HAVE OPPORTUNITIES,ILLINOIS,IL,7,97,1,19481000,3362000,2101000,14018000,18417000,9767000,5562000
PROVISO AREA EXCEPTIONAL CHILD,ILLINOIS,IL,7,97,1,12135000,2304000,2411000,7420000,10342000,5997000,3511000
NORTHERN SUBURBAN SPEC ED DIST,ILLINOIS,IL,7,97,1,14047000,3381000,1858000,8808000,13541000,10258000,4379000
NW SUBURBAN SPEC EDUC ORG,ILLINOIS,IL,7,97,1,28434000,3633000,3420000,21381000,25734000,15962000,12663000
DEKALB COUNTY SPEC EDUC ASSOC,ILLINOIS,IL,7,97,1,3962000,438000,528000,2996000,3529000,2064000,1414000
INDIAN VALLEY AREA VOC CENTER,ILLINOIS,IL,7,97,1,1006000,0,400000,606000,1063000,565000,372000
BLOOMINGTON AREA VOC CTR,ILLINOIS,IL,7,97,1,1093000,46000,334000,713000,1036000,731000,698000
DUPAGE AREA OCCUPATIONAL ED SYS (DAEVA),ILLINOIS,IL,7,97,1,5946000,182000,1461000,4303000,5086000,2295000,1446000
SCHOOL ASSOC SPEC ED DUPAGE (SASED),ILLINOIS,IL,3,97,1,4792000,355000,1662000,2775000,4960000,3465000,1825000
COOP ASSOC FOR SPEC EDUC,ILLINOIS,IL,7,97,1,8179000,1134000,1014000,6031000,6837000,5330000,2198000
GIBSON CITY-MELVIN-SIBLEY COMM SCH DIST 5,ILLINOIS,IL,3,97,1,7397000,224000,2652000,4521000,5828000,3144000,2304000
FARMINGTON CENTRAL CMTY UNIT SCHL DIST 265,ILLINOIS,IL,3,97,1,7626000,271000,4096000,3259000,7690000,3895000,2766000
GALLATIN CMTY UNIT SCH DIST 7,ILLINOIS,IL,3,97,1,6638000,412000,3585000,2641000,5961000,3517000,2493000
GRUNDY AREA VOC CENTER,ILLINOIS,IL,7,97,1,1522000,176000,5000,1341000,1214000,716000,489000
MT VERNON AREA VOC CENTER,ILLINOIS,IL,7,97,1,398000,0,124000,274000,351000,277000,277000
FRANKLIN-JEFFERSON CO SPEC ED DT,ILLINOIS,IL,7,97,1,3860000,1373000,393000,2094000,2894000,2079000,768000
WEST CENTRAL IL SPEC EDUC COOP,ILLINOIS,IL,7,97,1,3832000,1397000,453000,1982000,2642000,1885000,1052000
FORD-IROQUOIS CO SPEC ED ASSN,ILLINOIS,IL,7,97,1,6159000,831000,1934000,3394000,5376000,3862000,2863000
JACKSON-PERRY-UNION CO SPEC EDUC COOP,ILLINOIS,IL,7,97,1,6073000,1386000,1451000,3236000,5682000,3369000,2059000
FOX VALLEY CAREER CENTER,ILLINOIS,IL,7,97,1,919000,0,155000,764000,967000,466000,375000
MID-VALLEY SPEC ED COOP,ILLINOIS,IL,7,97,1,5121000,192000,19000,4910000,3930000,2431000,1646000
KANKAKEE AREA VOC CENTER,ILLINOIS,IL,7,97,1,1353000,0,10000,1343000,1323000,843000,640000
KANKAKEE AREA SPEC ED COOP,ILLINOIS,IL,7,97,1,6032000,455000,10000,5567000,4698000,3550000,2183000
GALESBURG AREA VOC CENTER,ILLINOIS,IL,7,97,1,438000,0,4000,434000,455000,298000,207000
LAKE COUNTY AREA VOC CENTER,ILLINOIS,IL,7,97,1,6218000,5000,865000,5348000,5560000,2145000,1179000
SPEC EDUC COOP LAKE COUNTY,ILLINOIS,IL,7,97,1,34690000,6656000,5858000,22176000,30153000,23306000,13449000
LASALLE-PERU AREA VOC CENTER,ILLINOIS,IL,7,97,1,614000,11000,108000,495000,561000,0,0
LIVINGSTON AREA VOC CENTER,ILLINOIS,IL,7,97,1,253000,0,246000,7000,139000,40000,0
SAUNEMIN CMTY CONS SCH DIST 438,ILLINOIS,IL,1,97,1,1111000,44000,421000,646000,980000,540000,381000
LOGAN-MASON-MENARD PUB SCH PROG,ILLINOIS,IL,7,97,1,2000,0,0,2000,2000,0,0
LINCOLN LAND AREA VOC CENTER,ILLINOIS,IL,7,97,1,332000,0,105000,227000,471000,253000,135000
DECATUR AREA VOC CENTER,ILLINOIS,IL,7,97,1,1505000,2000,333000,1170000,1357000,932000,485000
MACON-PIATT SPEC ED JT AGR,ILLINOIS,IL,7,97,1,13102000,2610000,1929000,8563000,13102000,10500000,7819000
J B JOHNSON CAREER DEVELOPMENT,ILLINOIS,IL,7,97,1,1259000,0,257000,1002000,1179000,855000,505000
KASKASKIA SPEC EDUC DISTRICT,ILLINOIS,IL,7,97,1,10823000,1472000,3092000,6259000,10718000,7424000,5775000
OHIO AND WABASH REG VOC SYSTEM,ILLINOIS,IL,7,97,1,747000,6000,256000,485000,509000,197000,2000
MARENGO-UNION CON SCH DISTRICT 165,ILLINOIS,IL,1,97,1,4371000,120000,970000,3281000,4556000,2614000,1819000
MCHENRY CO SPEC ED JA,ILLINOIS,IL,7,97,1,14472000,2290000,2888000,9294000,11952000,9486000,3159000
FOUR RIVERS SPEC ED COOP,ILLINOIS,IL,7,97,1,3615000,1222000,549000,1844000,3232000,2401000,1149000
OGLE CO EDUC COOP,ILLINOIS,IL,7,97,1,3885000,1012000,538000,2335000,3218000,2226000,1233000
UNITED TWP VOC CENTER,ILLINOIS,IL,7,97,1,1131000,0,194000,937000,1014000,741000,721000
BLACK HAWK AREA SP ED DISTRICT,ILLINOIS,IL,7,97,1,3899000,1361000,863000,1675000,2673000,2052000,486000
BECK AREA VOC CENTER,ILLINOIS,IL,7,97,1,1331000,200000,715000,416000,1281000,764000,272000
CAPITAL AREA VOC CENTER,ILLINOIS,IL,7,97,1,3801000,0,21000,3780000,3913000,2100000,1089000
NORTHWEST SPEC ED JA,ILLINOIS,IL,7,97,1,1733000,899000,179000,655000,1338000,999000,528000
TAZEWELL-MASON CO SP ED ASSN,ILLINOIS,IL,7,97,1,5414000,1703000,410000,3301000,3217000,2145000,921000
GEORGETOWN RIDGEFARM CU DIST 4,ILLINOIS,IL,3,97,1,8316000,800000,5344000,2172000,8078000,4934000,3390000
VERMILION CO VOC ED DEL SYSTEM,ILLINOIS,IL,7,97,1,1710000,294000,613000,803000,1435000,729000,422000
WHITESIDE REGIONAL VOC SYSTEM,ILLINOIS,IL,7,97,1,1712000,69000,648000,995000,1731000,936000,690000
WILCO AREA VOC CENTER,ILLINOIS,IL,7,97,1,894000,894000,0,0,0,0,0
LINCOLN-WAY AREA SPEC ED JA DIST,ILLINOIS,IL,7,97,1,6947000,679000,884000,5384000,5780000,3325000,1435000
BRUSSELS CMTY UNIT SCH DIST 42,ILLINOIS,IL,3,97,1,1165000,64000,545000,556000,1231000,704000,438000
NEW HOLLAND-MIDDLETOWN ELEM SCHOOL DIST 88,ILLINOIS,IL,1,97,1,1233000,79000,476000,678000,1113000,529000,360000
ASHLAND-CHANDLERVILLE CUSD 262,ILLINOIS,IL,3,97,1,3210000,145000,1679000,1386000,3582000,1957000,1337000
HERITAGE COMM UNIT SCH DIST 8,ILLINOIS,IL,3,97,1,3297000,100000,1159000,2038000,3174000,1974000,1442000
RIDGEVIEW CMTY UNIT SCH DIST 19,ILLINOIS,IL,3,97,1,5120000,193000,1686000,3241000,5122000,2777000,1919000
NORTH CHICAGO UNIT SCH DIST 187,ILLINOIS,IL,3,97,1,29547000,6410000,14050000,9087000,30075000,14059000,11006000
LASALLE CITY ED ALLIANCE SP ED,ILLINOIS,IL,7,97,1,3780000,1304000,252000,2224000,2497000,1595000,355000
STREATOR ELEM SCHOOL DIST 44,ILLINOIS,IL,1,97,1,11284000,1046000,6288000,3950000,10575000,5883000,4160000
ILLINOIS CENTRAL CMNTY UNIT SCHL DIST 189,ILLINOIS,IL,3,97,1,6372000,326000,2684000,3362000,6138000,3513000,2566000
SOUTH CENTRAL COMM UNIT SCHOOL DIST 401,ILLINOIS,IL,3,97,1,4596000,203000,2827000,1566000,4317000,2386000,1480000
HENRY-SENACHWINE CMTY UNIT SCH DIST 5,ILLINOIS,IL,3,97,1,4815000,186000,1433000,3196000,4751000,3002000,2271000
SANGAMON AREA SPEC ED DIST,ILLINOIS,IL,3,97,1,1168000,0,188000,980000,455000,16000,0
STEPHENSON AREA VOC TECH ED SYSTEM,ILLINOIS,IL,7,97,1,571000,0,184000,387000,423000,119000,0
WILLIAMSON CO SPEC EDUC DISTRICT,ILLINOIS,IL,7,97,1,9661000,854000,3913000,4894000,9180000,6447000,4716000
NORTH SHORE SCHOOL DIST 112,ILLINOIS,IL,1,97,1,41404000,560000,5381000,35463000,38590000,24554000,17525000
LOSTANT COMM UNIT SCH DIST 425,ILLINOIS,IL,1,97,1,1191000,8000,287000,896000,1068000,384000,236000
SHILOH COMMUNITY UNIT SCHOOL DISTRICT 1,ILLINOIS,IL,3,97,1,4477000,251000,1483000,2743000,3943000,2233000,1501000
MERIDIAN COMM UNIT SCHOOL DISTRICT 15,ILLINOIS,IL,3,97,1,7074000,138000,3730000,3206000,6213000,3303000,2483000
NORTH DUPAGE SPECIAL ED COOP,ILLINOIS,IL,7,97,1,6042000,83000,0,5959000,106000,0,0
BUREAU VALLEY CUSD 340,ILLINOIS,IL,3,97,1,10734000,323000,4401000,6010000,13165000,5018000,3272000
MIDLAND COMMUNITY UNIT SCHOOL DIST 7,ILLINOIS,IL,3,97,1,6043000,189000,2933000,2921000,5385000,3043000,2126000
ABINGDON CU SCH DIST 217,ILLINOIS,IL,3,97,1,4753000,191000,2801000,1761000,4557000,2649000,1823000
ADDISON SCH DIST 4,ILLINOIS,IL,1,97,1,22111000,765000,3976000,17370000,21421000,13147000,9953000
AKIN COMM CONS SCH DIST 91,ILLINOIS,IL,1,97,1,774000,80000,501000,193000,692000,379000,258000
ALBERS SCH DIST 63,ILLINOIS,IL,1,97,1,677000,17000,412000,248000,673000,372000,283000
ALDEN-HEBRON C C SCH DIST 19,ILLINOIS,IL,3,97,1,2922000,82000,701000,2139000,2600000,1438000,906000
ALEDO CU SCH DIST 201,ILLINOIS,IL,3,97,1,5749000,315000,2798000,2636000,5188000,3011000,2251000
ALEXIS COMM UNIT SCH DIST 400,ILLINOIS,IL,3,97,1,1943000,46000,719000,1178000,1944000,1233000,833000
ALLEN TWP. COMM. CONS. SCH. DIST 65,ILLINOIS,IL,1,97,1,760000,40000,253000,467000,711000,355000,260000
ALLENDALE CC SCH DIST 17,ILLINOIS,IL,1,97,1,1280000,68000,913000,299000,1160000,532000,357000
ALSIP-HAZLGRN-OAKLAWN SCH DIST 126,ILLINOIS,IL,1,97,1,11295000,168000,1442000,9685000,10024000,6532000,4737000
ALTAMONT COMM UNIT SCH DIST 10,ILLINOIS,IL,3,97,1,4322000,202000,2733000,1387000,4267000,2800000,1971000
ALTON COMM SCH DIST 11,ILLINOIS,IL,3,97,1,45662000,4741000,20144000,20777000,50054000,24585000,16944000
ALWOOD CU SCH DIST 225,ILLINOIS,IL,3,97,1,3039000,114000,1167000,1758000,3066000,1784000,1175000
AMBOY COMM UNIT SCH DIST 272,ILLINOIS,IL,3,97,1,5251000,197000,2191000,2863000,5572000,2843000,1956000
ANNA COMM CONS SCH DIST 37,ILLINOIS,IL,1,97,1,4182000,393000,2514000,1275000,4365000,2427000,1705000
ANNA JONESBORO COM SCH DIST 81,ILLINOIS,IL,2,97,1,3308000,125000,1805000,1378000,3040000,1622000,1209000
ANNAWAN COMM UNIT SCH DIST 226,ILLINOIS,IL,3,97,1,3237000,89000,1234000,1914000,2309000,1554000,1105000
ANTIOCH COMM CONS SCH DIST 34,ILLINOIS,IL,1,97,1,9951000,254000,2105000,7592000,9966000,6103000,3990000
ANTIOCH COMM HIGH SCH DIST 117,ILLINOIS,IL,2,97,1,15326000,212000,3531000,11583000,15511000,7516000,5815000
APTAKISKIC-TRIPP C C SCH DIST 102,ILLINOIS,IL,1,97,1,18492000,131000,2354000,16007000,16995000,9473000,6282000
ARBOR PARK SCH DIST 145,ILLINOIS,IL,1,97,1,9120000,188000,3126000,5806000,9023000,4420000,2877000
ARCOLA COMM UNIT SCH DIST 306,ILLINOIS,IL,3,97,1,3413000,110000,1514000,1789000,3992000,1969000,1448000
ARGENTA COMM UNIT SCH DIST 1,ILLINOIS,IL,3,97,1,5678000,169000,2821000,2688000,5578000,2784000,2070000
ARGO COMM HIGH SCH DIST 217,ILLINOIS,IL,2,97,1,19332000,301000,1721000,17310000,16562000,8917000,5853000
SUMMIT SCH DIST 104,ILLINOIS,IL,1,97,1,11901000,500000,2021000,9380000,10068000,4919000,3543000
ARLINGTON HGTS SCH DIST 25,ILLINOIS,IL,1,97,1,41718000,610000,3848000,37260000,45133000,21403000,14488000
TOWNSHIP HIGH SCH DISTRICT 214,ILLINOIS,IL,2,97,1,159232000,2971000,14875000,141386000,154542000,88049000,53473000
ARMSTRONG ELLIS C SCH DIST 61,ILLINOIS,IL,1,97,1,870000,66000,313000,491000,754000,490000,396000
ARMSTRONG TWP HIGH SCHOOL DIST 225,ILLINOIS,IL,2,97,1,1393000,43000,165000,1185000,1274000,787000,519000
ARTHUR COMM UNIT SCH DIST 305,ILLINOIS,IL,3,97,1,3770000,328000,1459000,1983000,3799000,2042000,1457000
ASHLEY COMM CONS SCH DIST 15,ILLINOIS,IL,1,97,1,1070000,87000,675000,308000,1129000,503000,364000
ASHTON COMM UNIT SCH DIST 275,ILLINOIS,IL,3,97,1,2370000,64000,702000,1604000,2229000,1197000,852000
ASTORIA COMM UNIT SCH DIST 1,ILLINOIS,IL,3,97,1,2813000,173000,1889000,751000,2572000,1358000,994000
ATHENS COMM UNIT SCH DIST 213,ILLINOIS,IL,3,97,1,5182000,128000,2482000,2572000,6545000,2562000,1704000
ATWOOD HGTS SCH DIST 125,ILLINOIS,IL,1,97,1,5265000,109000,1684000,3472000,5754000,2932000,2076000
ATWOOD-HAMMOND C U SCH DIST 39,ILLINOIS,IL,3,97,1,2397000,105000,967000,1325000,2632000,1440000,1016000
AUBURN COMM UNIT SCH DIST 10,ILLINOIS,IL,3,97,1,5741000,230000,3523000,1988000,4967000,2851000,1921000
AURORA EAST SCH DIST 131,ILLINOIS,IL,3,97,1,51417000,4437000,25686000,21294000,46445000,28632000,20102000
AURORA WEST UNIT SCH DIST 129,ILLINOIS,IL,3,97,1,52757000,2200000,13546000,37011000,50890000,29619000,21529000
AVISTON SCH DIST 21,ILLINOIS,IL,1,97,1,963000,41000,593000,329000,944000,511000,378000
CENTRAL COMM H SCH DIST 71,ILLINOIS,IL,2,97,1,3695000,103000,1336000,2256000,3439000,1620000,1309000
AVOCA SCH DIST 37,ILLINOIS,IL,1,97,1,9366000,23000,529000,8814000,6961000,4016000,2402000
AVON COMM UNIT SCH DIST 176,ILLINOIS,IL,3,97,1,2863000,245000,1459000,1159000,2463000,1537000,1054000
BALL CHATHAM COMM UNIT SCH DIST 5,ILLINOIS,IL,3,97,1,21943000,431000,8139000,13373000,18271000,10119000,6494000
BANNOCKBURN SCH DIST 106,ILLINOIS,IL,1,97,1,2008000,20000,152000,1836000,2978000,1127000,768000
BARRINGTON C U SCHOOL DIST 220,ILLINOIS,IL,3,97,1,59883000,736000,6454000,52693000,57652000,36231000,27015000
BARRY COMM UNIT SCH DIST 1,ILLINOIS,IL,3,97,1,2508000,204000,1732000,572000,2564000,1509000,1077000
BARTELSO SCH DIST 57,ILLINOIS,IL,1,97,1,898000,59000,609000,230000,948000,518000,386000
BARTONVILLE SCH DIST 66,ILLINOIS,IL,1,97,1,1515000,115000,629000,771000,1536000,759000,519000
BATAVIA UNIT SCH DIST 101,ILLINOIS,IL,3,97,1,28467000,265000,5408000,22794000,27037000,15631000,12842000
BEARDSTOWN CU SCH DIST 15,ILLINOIS,IL,3,97,1,7068000,530000,4448000,2090000,6588000,4304000,3201000
BEECHER COM SCH DIST 200 U,ILLINOIS,IL,3,97,1,4187000,75000,1025000,3087000,3696000,2054000,1429000
BEECHER CITY COMM U SCH DIST 20,ILLINOIS,IL,3,97,1,2354000,123000,1355000,876000,2202000,1414000,950000
EAST DUPAGE SPEC EDUC DIST EDSED,ILLINOIS,IL,7,97,1,1938000,0,199000,1739000,1199000,860000,603000
HENRY-STARK CO SPEC EDUC DIST,ILLINOIS,IL,7,97,1,2932000,509000,455000,1968000,2715000,2222000,1445000
KNOX-WARREN SPEC EDUC DIST,ILLINOIS,IL,7,97,1,5928000,558000,946000,4424000,6032000,4301000,2966000
MARSEILLES ELEM SCH DIST 150,ILLINOIS,IL,1,97,1,3992000,201000,2133000,1658000,4138000,2342000,1666000
OPDYKE-BELLE-RIVE COMM CON SCH DIST 5,ILLINOIS,IL,1,97,1,1172000,92000,779000,301000,1173000,707000,494000
BELLE VALLEY SCH DIST 119,ILLINOIS,IL,1,97,1,5021000,186000,2570000,2265000,4929000,2802000,2198000
BELLEVILLE SCHOOL DIST 118,ILLINOIS,IL,1,97,1,22667000,1962000,10038000,10667000,27546000,13702000,9818000
BELLEVILLE TWP HIGH SCH DIST 201,ILLINOIS,IL,2,97,1,27764000,818000,9523000,17423000,27381000,15162000,10963000
BELLWOOD SCH DIST 88,ILLINOIS,IL,1,97,1,18706000,959000,6345000,11402000,15082000,9544000,6244000
BELVIDERE C U SCH DIST 100,ILLINOIS,IL,3,97,1,29083000,902000,8206000,19975000,27888000,15201000,10211000
BEMENT COMM UNIT SCH DIST 5,ILLINOIS,IL,3,97,1,2531000,81000,812000,1638000,2459000,1235000,884000
BENJAMIN SCH DIST 25,ILLINOIS,IL,1,97,1,6701000,54000,1288000,5359000,6709000,3002000,2164000
BENSENVILLE SCHOOL DIST 2,ILLINOIS,IL,1,97,1,15460000,182000,4549000,10729000,14721000,6949000,4891000
BENTON COMM CONS SCH DIST 47,ILLINOIS,IL,1,97,1,6366000,820000,4121000,1425000,6132000,3481000,2695000
BENTON CONS HIGH SCHOOL DIST 103,ILLINOIS,IL,2,97,1,4211000,158000,2405000,1648000,4292000,2292000,1664000
BERKELEY SCH DIST 87,ILLINOIS,IL,1,97,1,15320000,492000,2676000,12152000,14602000,7491000,4906000
BERWYN NORTH SCH DIST 98,ILLINOIS,IL,1,97,1,12358000,561000,3819000,7978000,13275000,6065000,4290000
BERWYN SCH DIST 100,ILLINOIS,IL,1,97,1,14114000,781000,3579000,9754000,13173000,8249000,5822000
BETHALTO COMM UNIT SCH DIST 8,ILLINOIS,IL,3,97,1,15062000,929000,9169000,4964000,14725000,9496000,6483000
BETHANY COMM UNIT SCH DIST 301,ILLINOIS,IL,3,97,1,2478000,50000,878000,1550000,2175000,1289000,870000
BETHEL SCH DIST 82,ILLINOIS,IL,1,97,1,893000,27000,500000,366000,913000,531000,376000
BI-COUNTY SPEC EDUC COOP,ILLINOIS,IL,7,97,1,3004000,830000,518000,1656000,2726000,1836000,1052000
BIG HOLLOW SCH DIST 38,ILLINOIS,IL,1,97,1,2809000,42000,399000,2368000,2795000,1655000,1242000
BISMARCK CU SCH DIST 1,ILLINOIS,IL,3,97,1,4344000,211000,2136000,1997000,4072000,2601000,1783000
BLOOM TWP HIGH SCH DIST 206,ILLINOIS,IL,2,97,1,31848000,1398000,8491000,21959000,25299000,13088000,8415000
BLOOMINGDALE SCH DIST 13,ILLINOIS,IL,1,97,1,10816000,126000,1378000,9312000,9468000,5899000,4170000
BLOOMINGTON SCH DIST 87,ILLINOIS,IL,3,97,1,37546000,2035000,7190000,28321000,35509000,20908000,14878000
BLUE ISLAND SCH DIST 130,ILLINOIS,IL,1,97,1,22104000,1059000,5855000,15190000,21461000,11296000,8349000
COMM HIGH SCH DIST 218,ILLINOIS,IL,2,97,1,50067000,1428000,6393000,42246000,46780000,28581000,19382000
SCOTT-MORGAN C U SCH DIST 2,ILLINOIS,IL,3,97,1,2130000,91000,1186000,853000,2153000,1213000,839000
BLUFORD CC SCH DIST 114,ILLINOIS,IL,1,97,1,1602000,103000,1171000,328000,1710000,976000,721000
BMP TRI-CO SPEC EDUC COOP,ILLINOIS,IL,7,97,1,1058000,643000,103000,312000,848000,607000,0
BOURBONNAIS SCH DIST 53,ILLINOIS,IL,1,97,1,12012000,436000,4766000,6810000,13054000,7361000,5148000
BRACEVILLE SCH DIST 75,ILLINOIS,IL,1,97,1,962000,84000,664000,214000,922000,434000,287000
BRADFORD CU SCH DIST 1,ILLINOIS,IL,3,97,1,2007000,128000,709000,1170000,2030000,961000,678000
