LEAID,NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
600084,TRI-VALLEY ROP,CALIFORNIA,CA,7,5,1,4768000,242000,16000,4510000,4418000,2894000,2072000
600085,EDEN AREA ROP,CALIFORNIA,CA,7,5,1,7583000,92000,196000,7295000,6818000,3019000,1873000
600086,MISSION VALLEY ROC/P,CALIFORNIA,CA,7,5,1,7553000,81000,189000,7283000,7381000,3836000,2612000
600088,OAKLAND-ALAMEDA ROP,CALIFORNIA,CA,7,5,1,2683000,57000,0,2626000,3318000,1790000,1444000
600091,CALAVERAS COUNTY ROP,CALIFORNIA,CA,7,5,1,1683000,0,0,1683000,1682000,0,0
600092,CONTRA COSTA CO ROP,CALIFORNIA,CA,5,5,1,51950000,14746000,45000,37159000,52056000,1046000,0
600096,CENTRAL SIERRA ROP,CALIFORNIA,CA,7,5,1,2282000,0,5000,2277000,2170000,359000,357000
600097,VALLEY ROP,CALIFORNIA,CA,7,5,1,1748000,0,0,1748000,1881000,1070000,745000
600101,IMPERIAL VALLEY ROP,CALIFORNIA,CA,5,5,1,7105000,2820000,108000,4177000,7372000,3178000,486000
600103,LAPUENTE VALLEY ROP,CALIFORNIA,CA,7,5,1,6588000,66000,114000,6408000,6665000,3697000,1764000
600104,SOUTHEAST ROP,CALIFORNIA,CA,7,5,1,5955000,251000,0,5704000,5837000,2839000,1558000
600105,EAST SAN GABRIEL VALLEY ROP,CALIFORNIA,CA,7,5,1,10191000,926000,1138000,8127000,10918000,6099000,2841000
600106,TRI-CITIES ROP,CALIFORNIA,CA,7,5,1,4155000,24000,258000,3873000,3805000,2325000,1316000
600107,SOUTHERN CALIFORNIA ROC,CALIFORNIA,CA,7,5,1,10305000,79000,128000,10098000,13002000,5583000,2951000
600112,ANTELOPE VALLEY ROP,CALIFORNIA,CA,7,5,1,9477000,0,5391000,4086000,10506000,4939000,237000
600114,SAN ANTONIO ROP,CALIFORNIA,CA,7,5,1,251000,6000,0,245000,194000,86000,6000
600116,CHAWANAKEE JOINT UNIFIED SCHOOL DIST,CALIFORNIA,CA,3,5,1,11883000,606000,7468000,3809000,13944000,6845000,4463000
600117,MARIN COUNTY ROP,CALIFORNIA,CA,5,5,1,1964000,0,1044000,920000,1958000,74000,0
600120,MISSION TRAILS ROP,CALIFORNIA,CA,7,5,1,8369000,0,0,8369000,8367000,0,0
600121,NORTH ORANGE COUNTY ROP,CALIFORNIA,CA,7,5,1,21849000,721000,384000,20744000,21014000,10481000,6703000
600122,CAPISTRANO-LAGUNA BEACH ROP,CALIFORNIA,CA,7,5,1,3206000,57000,2000,3147000,3213000,2135000,1071000
600123,COASTLINE ROP,CALIFORNIA,CA,7,5,1,8113000,139000,8000,7966000,8160000,3829000,1615000
600125,SHASTA-TRINITY ROP,CALIFORNIA,CA,7,5,1,3784000,74000,16000,3694000,3631000,1231000,675000
600127,SISKIYOU REGIONAL OCCUPATIONAL PROGR,CALIFORNIA,CA,7,5,1,722000,0,0,722000,737000,44000,0
600130,COLTON-REDLANDS-YUCAIPA ROP,CALIFORNIA,CA,7,5,1,6744000,500000,50000,6194000,6693000,3948000,2183000
600131,BALDY VIEW ROP,CALIFORNIA,CA,7,5,1,8566000,127000,98000,8341000,8126000,3023000,1651000
600135,METROPOLITAN EDUCATION DISTRICT,CALIFORNIA,CA,7,5,1,25653000,1762000,706000,23185000,24681000,12348000,2888000
600140,SAN JOAQUIN COUNTY ROC/P,CALIFORNIA,CA,5,5,1,2241000,0,0,2241000,2325000,1231000,0
600141,SANTA LUCIA ROP,CALIFORNIA,CA,7,5,1,2091000,0,0,2091000,2205000,0,0
600147,TULARE CO ORGANIZATION FOR VOCATIONA,CALIFORNIA,CA,7,5,1,4939000,0,48000,4891000,4800000,225000,16000
600148,VENTURA COUNTY ROP,CALIFORNIA,CA,5,5,1,830000,0,7000,823000,663000,456000,0
600153,ALHAMBRA UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,187538000,18798000,130585000,38155000,198908000,97635000,60348000
600158,TURLOCK UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,117113000,8512000,70302000,38299000,115796000,68543000,49964000
601620,ABC UNIF SCHOOL DIST,CALIFORNIA,CA,3,5,1,179587000,15035000,135374000,29178000,179174000,116025000,74823000
601650,ACALANES UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,95565000,1023000,51354000,43188000,111485000,30634000,19775000
601680,ACKERMAN ELEM SCH DIST,CALIFORNIA,CA,1,5,1,3737000,134000,2590000,1013000,3373000,1431000,962000
601710,ADELANTO ELEM SCH DIST,CALIFORNIA,CA,1,5,1,59344000,4772000,45173000,9399000,81063000,25713000,17389000
601770,ALAMEDA UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,98916000,9213000,58645000,31058000,101553000,54672000,37127000
601860,ALBANY CITY UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,38360000,1039000,18261000,19060000,33596000,17750000,11984000
601890,ALEXANDER VAL UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1315000,57000,332000,926000,1239000,755000,555000
601950,ALISAL UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,67147000,11673000,41834000,13640000,66020000,34667000,24813000
601980,ALLENSWORTH ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1293000,206000,1008000,79000,1467000,497000,311000
602010,ALPAUGH UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,2814000,401000,2164000,249000,2599000,1376000,1007000
602070,ALPINE CO UNIF SCH DIST,CALIFORNIA,CA,3,5,1,3468000,810000,889000,1769000,3325000,1694000,1064000
602100,ALPINE UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,18118000,1247000,10085000,6786000,18479000,11535000,8148000
602160,ALTA LOMA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,51354000,2207000,35588000,13559000,54717000,32507000,24025000
602220,ALTA VISTA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,4507000,1085000,2989000,433000,4754000,2341000,1609000
602250,ALTA DUTCH FLAT UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1387000,96000,809000,482000,1543000,834000,581000
602310,ALUM ROCK UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,115837000,17849000,55440000,42548000,112212000,70438000,46252000
602360,ALVIEW DAIRYLAND UNION ELEMENTARY,CALIFORNIA,CA,1,5,1,2703000,320000,1842000,541000,2689000,1656000,1064000
602370,ALVINA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1476000,207000,1117000,152000,1445000,831000,552000
602430,ALVORD UNIF SCH DIST,CALIFORNIA,CA,3,5,1,151960000,16395000,101444000,34121000,154972000,87201000,63386000
602450,AMADOR CO UNIF SCH DIST,CALIFORNIA,CA,3,5,1,35303000,1824000,12938000,20541000,43534000,17783000,12387000
602550,AMERICAN UNION SCH DIST,CALIFORNIA,CA,1,5,1,2983000,394000,2067000,522000,2854000,1463000,1098000
602610,ANAHEIM ELEM SCH DIST,CALIFORNIA,CA,1,5,1,182110000,19047000,102392000,60671000,190956000,110335000,75946000
602630,ANAHEIM UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,300966000,38348000,181761000,80857000,358396000,164034000,111390000
602670,ANALY UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,24465000,1216000,11200000,12049000,24522000,13128000,9136000
602700,ANDERSON UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,24245000,1679000,11605000,10961000,22006000,10452000,6513000
602730,ANDERSON VALLEY UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,6567000,1054000,3133000,2380000,6782000,3967000,2686000
602760,ANTELOPE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,4810000,456000,3194000,1160000,4935000,2866000,2109000
602820,ANTELOPE VALLEY UNION HIGH SCHOOL DI,CALIFORNIA,CA,2,5,1,183299000,15024000,136359000,31916000,218375000,98287000,67477000
602850,ANTIOCH UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,147059000,12269000,86778000,48012000,137996000,85182000,62476000
602970,ARCADIA UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,77566000,2870000,37661000,37035000,72010000,46322000,32529000
603000,ARCATA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,7114000,779000,3987000,2348000,7237000,4060000,2782000
603030,NORTHERN HUMBOLDT UHSD,CALIFORNIA,CA,2,5,1,16375000,1501000,9266000,5608000,17301000,9276000,6116000
603060,ARCOHE UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,10260000,192000,8913000,1155000,3936000,2301000,1628000
603090,ARENA UNION ELEMENTARY/POINT ARENA J,CALIFORNIA,CA,3,5,1,6872000,844000,868000,5160000,8225000,3191000,1929000
603180,ARMONA UNION ELEMENTARY SCHOOL DISTR,CALIFORNIA,CA,1,5,1,10044000,1316000,7390000,1338000,10941000,4582000,3323000
603270,ARVIN UNION SCH DIST,CALIFORNIA,CA,1,5,1,26580000,4542000,18200000,3838000,27736000,14452000,9836000
603300,ATASCADERO UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,41794000,2542000,15851000,23401000,42486000,23710000,16164000
603420,ATWATER ELEM SCH DIST,CALIFORNIA,CA,1,5,1,35219000,5132000,26163000,3924000,40471000,23441000,16935000
603480,AUBURN UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,20309000,1557000,7537000,11215000,20287000,10776000,8075000
603600,AZUSA UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,99468000,11582000,74160000,13726000,141229000,62643000,40934000
603610,BAKER VALLEY UNIF SCH DIST,CALIFORNIA,CA,3,5,1,2518000,154000,1588000,776000,2609000,1296000,706000
603630,BAKERSFIELD ELEM SCH DIST,CALIFORNIA,CA,1,5,1,245104000,45796000,176417000,22891000,232906000,139425000,95974000
603690,BALDWIN PARK UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,148102000,18504000,109923000,19675000,152467000,90792000,55106000
603720,BALLARD ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1249000,42000,132000,1075000,1072000,582000,397000
603750,BALLICO CRESSEY ELEM SCH DIST,CALIFORNIA,CA,1,5,1,3124000,856000,1429000,839000,2991000,1564000,1029000
603780,BANGOR UNION ELEMENTARY SCH DIST,CALIFORNIA,CA,1,5,1,1178000,156000,753000,269000,1138000,670000,453000
603840,BANNING UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,42639000,6037000,27219000,9383000,46576000,22775000,14731000
603870,BANTA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,2348000,146000,1259000,943000,2511000,1214000,830000
604020,BARSTOW UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,54052000,6366000,38727000,8959000,60845000,30986000,21132000
604080,BASS LAKE JOINT ELEMENTARY SCHOOL DI,CALIFORNIA,CA,1,5,1,10183000,681000,4665000,4837000,9747000,5193000,3542000
604110,BASSETT UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,54151000,7081000,39732000,7338000,49714000,30591000,18144000
604200,BAYSHORE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,3049000,234000,1887000,928000,3043000,1942000,1601000
604230,BEAR VALLEY UNIF SCHOOL DIST,CALIFORNIA,CA,3,5,1,26697000,1995000,12934000,11768000,26098000,14436000,10384000
604260,BEARDSLEY ELEM SCH DIST,CALIFORNIA,CA,1,5,1,22083000,1802000,16380000,3901000,19664000,7584000,5202000
604290,BEAUMONT UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,52791000,4215000,30189000,18387000,65452000,24803000,15180000
604350,BELLA VISTA ELEM SCH DT,CALIFORNIA,CA,1,5,1,4999000,419000,3574000,1006000,5229000,2035000,1542000
604380,BELLEVUE UNION EL SCH D,CALIFORNIA,CA,1,5,1,19954000,2746000,10172000,7036000,15322000,7173000,5475000
604440,BELLFLOWER UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,121697000,13096000,88246000,20355000,125371000,72664000,48610000
604500,BELLEVIEW ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1732000,213000,925000,594000,1605000,1053000,749000
604530,BELMONT-REDWOOD SHORES ELEMENTARY SC,CALIFORNIA,CA,1,5,1,27163000,647000,8650000,17866000,28042000,13691000,9375000
604560,BELRIDGE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,721000,45000,106000,570000,592000,305000,112000
604590,BEND ELEM SCH DIST,CALIFORNIA,CA,1,5,1,674000,49000,398000,227000,668000,373000,273000
604620,BENICIA UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,36576000,1366000,20397000,14813000,39457000,21514000,16371000
604650,BENNETT VALLEY UNION SCHOOL DIST,CALIFORNIA,CA,1,5,1,7438000,258000,3458000,3722000,7080000,3900000,3061000
604740,BERKELEY UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,116976000,8236000,45818000,62922000,127269000,60521000,35182000
604800,BERRYESSA UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,68750000,3376000,24326000,41048000,86248000,36812000,27127000
604830,BEVERLY HILLS UNIFIED SCHOOL DISTRIC,CALIFORNIA,CA,3,5,1,62748000,2603000,18804000,41341000,65291000,29777000,20644000
604860,BIG CREEK ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1085000,136000,145000,804000,912000,459000,272000
604890,BIG LAGOON ELEM SCH DIST,CALIFORNIA,CA,1,5,1,2015000,95000,1558000,362000,1966000,1043000,738000
604950,BIG PINE UNI SCH DIST,CALIFORNIA,CA,3,5,1,2776000,463000,691000,1622000,2864000,1481000,1067000
604980,BIG SPRINGS ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1227000,161000,633000,433000,1197000,606000,482000
605010,BIG VALLEY JOINT UNIFIED SCHOOL DIST,CALIFORNIA,CA,3,5,1,3782000,445000,2382000,955000,3334000,1889000,1185000
605040,BIGGS UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,6779000,539000,4502000,1738000,6895000,4112000,2854000
605130,BISHOP UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,11685000,2268000,4371000,5046000,11639000,6422000,4266000
605160,BISHOP JT UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,7130000,534000,2962000,3634000,7564000,4094000,2713000
605190,BITTERWATER TULLY UNION SCH DIST,CALIFORNIA,CA,1,5,1,218000,5000,143000,70000,258000,143000,119000
605220,BLACK BUTTE UNION SCH DIST,CALIFORNIA,CA,1,5,1,3748000,352000,1954000,1442000,3657000,1666000,1152000
605240,BLACK OAK MINE UNIF SCH DIST,CALIFORNIA,CA,3,5,1,14777000,1301000,7520000,5956000,14305000,8779000,5992000
605250,BLAKE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,172000,3000,124000,45000,158000,66000,46000
605280,BLOCHMAN UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,822000,155000,432000,235000,729000,363000,239000
605400,BLUE LAKE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1549000,162000,630000,757000,1580000,1044000,710000
605490,BOGUS ELEM SCH DIST,CALIFORNIA,CA,1,5,1,207000,40000,48000,119000,213000,95000,75000
605520,BOLINAS STINSON UN SCHOOL DIST,CALIFORNIA,CA,1,5,1,2186000,146000,260000,1780000,2169000,1319000,817000
605580,SANTA MARIA-BONITA ELEM SCH DT,CALIFORNIA,CA,1,5,1,104864000,15620000,67277000,21967000,119408000,57421000,40497000
605610,BONITA UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,80121000,4810000,57078000,18233000,80492000,46376000,31209000
605640,BONNY DOON UNION ELEMENTARY,CALIFORNIA,CA,1,5,1,1576000,83000,275000,1218000,1520000,849000,553000
605670,BONSALL UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,19659000,1737000,7079000,10843000,22465000,8029000,5518000
605700,BORREGO SPRINGS UNIF SCH DIST,CALIFORNIA,CA,3,5,1,5978000,633000,2976000,2369000,5864000,2995000,1849000
605730,BRADLEY UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,562000,218000,223000,121000,558000,334000,196000
605790,BRAWLEY ELEM SCH DIST,CALIFORNIA,CA,1,5,1,29822000,4514000,20950000,4358000,28776000,17861000,13345000
605820,BRAWLEY UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,17394000,1630000,11888000,3876000,17048000,9566000,6285000
605880,BREA OLINDA UNIFIED SCHOOL DIST,CALIFORNIA,CA,3,5,1,48939000,1987000,25261000,21691000,49744000,28547000,19097000
605910,BRENTWOOD SCHOOL DISTRICT,CALIFORNIA,CA,1,5,1,50302000,2244000,26682000,21376000,78174000,28624000,21710000
605940,BRET HARTE UNION HIGH SCH DIST,CALIFORNIA,CA,2,5,1,9526000,261000,926000,8339000,8903000,4770000,3110000
606000,BRIDGEVILLE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,818000,138000,514000,166000,865000,453000,268000
606030,BRIGGS SCH DIST,CALIFORNIA,CA,1,5,1,3403000,291000,1978000,1134000,3539000,1745000,1171000
606060,BRISBANE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,5526000,203000,1420000,3903000,6577000,3422000,2362000
606090,BRITTAN ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,CA,1,5,1,4030000,260000,2831000,939000,4533000,2364000,1696000
606100,BROWNS ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1169000,72000,810000,287000,1205000,536000,352000
606270,BUCKEYE UNION SCH DIST,CALIFORNIA,CA,1,5,1,32783000,769000,17292000,14722000,30341000,17711000,12706000
606330,BUELLTON UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,5026000,480000,1495000,3051000,6330000,2480000,1721000
606360,BUENA PARK ELEM SCH DIST,CALIFORNIA,CA,1,5,1,48776000,5689000,26027000,17060000,49547000,28269000,19710000
606390,PANAMA BUENA VISTA UNION SCH DT,CALIFORNIA,CA,1,5,1,117948000,5889000,90486000,21573000,113024000,66580000,47336000
606420,BUENA VISTA ELE SCH DIST,CALIFORNIA,CA,1,5,1,1296000,141000,973000,182000,1244000,682000,514000
606450,BURBANK UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,132303000,8372000,78205000,45726000,137038000,75423000,53227000
606480,BURLINGAME ELEM SCH DIST,CALIFORNIA,CA,1,5,1,23212000,571000,4861000,17780000,20727000,10838000,7636000
606510,BURNT RANCH ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1049000,257000,538000,254000,1032000,533000,343000
606540,BURREL UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1136000,201000,687000,248000,1141000,548000,397000
606570,BURTON ELEM SCH DIST,CALIFORNIA,CA,1,5,1,24099000,2219000,17046000,4834000,29283000,13333000,9460000
606580,BUTTE VALLEY UNIF SCH DIST,CALIFORNIA,CA,3,5,1,4333000,573000,2551000,1209000,4216000,2106000,1313000
606690,BUTTEVILLE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1317000,136000,563000,618000,1212000,533000,354000
606720,BUTTONWILLOW UNION ELEM SCH DT,CALIFORNIA,CA,1,5,1,3686000,403000,1788000,1495000,4444000,1686000,1288000
606750,BYRON UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,9906000,336000,5142000,4428000,9842000,5875000,4195000
606780,CABRILLO UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,28668000,1787000,8105000,18776000,28680000,16795000,10801000
606810,CAJON VAL UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,168044000,17131000,105922000,44991000,164528000,85012000,59267000
606870,CALAVERAS UNI SCH DIST,CALIFORNIA,CA,3,5,1,31973000,1531000,7078000,23364000,30296000,17392000,11417000
606900,CALEXICO UNIF SCH DIST,CALIFORNIA,CA,3,5,1,74775000,10011000,56049000,8715000,72497000,43179000,28500000
606960,CALIENTE UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1071000,77000,743000,251000,1058000,525000,363000
606990,CALIPATRIA UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,14351000,1484000,6023000,6844000,17339000,6870000,4125000
607020,CALISTOGA JT UNI SCH DIST,CALIFORNIA,CA,3,5,1,9355000,615000,1388000,7352000,10032000,5708000,4062000
607140,CAMBRIAN ELEM SCH DIST,CALIFORNIA,CA,1,5,1,22393000,801000,8543000,13049000,24802000,13001000,9440000
607170,CAMINO UNION ELEM,CALIFORNIA,CA,1,5,1,3797000,316000,2024000,1457000,4589000,2298000,1691000
607200,CAMPBELL UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,64090000,4632000,13081000,46377000,76930000,34892000,25932000
607230,CAMPBELL UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,68678000,2443000,14582000,51653000,82578000,33654000,22820000
607260,CAMPTONVILLE UNION SCH DIST,CALIFORNIA,CA,1,5,1,5314000,199000,4720000,395000,5274000,2614000,1898000
607350,CANYON ELEM SCH DIST,CALIFORNIA,CA,1,5,1,583000,4000,379000,200000,504000,326000,192000
607410,CAPAY JT UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,890000,74000,636000,180000,900000,468000,282000
607440,CAPISTRANO UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,435744000,19726000,194089000,221929000,378290000,231195000,163006000
607470,CARDIFF ELEM SCH DIST,CALIFORNIA,CA,1,5,1,7536000,393000,1394000,5749000,7544000,4598000,3309000
607500,CARLSBAD UNIF SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,79596000,3592000,15990000,60014000,80008000,44982000,31304000
607530,CARMEL UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,36961000,678000,4177000,32106000,36204000,18715000,11508000
607560,CARPINTERIA UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,22220000,1715000,6653000,13852000,21598000,12660000,8827000
607680,CASCADE UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,14660000,2346000,8409000,3905000,14368000,8272000,5648000
607710,CASMALIA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,302000,13000,257000,32000,325000,189000,107000
607740,CASTAIC UNION ELEMENTARY SCHOOL DIST,CALIFORNIA,CA,1,5,1,26843000,847000,18434000,7562000,26320000,15616000,11801000
607770,CASTLE ROCK UNION SCHOOL DIST,CALIFORNIA,CA,1,5,1,857000,118000,570000,169000,844000,471000,291000
607800,CASTRO VAL UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,93203000,11224000,60634000,21345000,107056000,40142000,26920000
607840,CAYUCOS ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,CA,1,5,1,1874000,80000,308000,1486000,2151000,1122000,838000
607900,CENTER UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,58311000,2520000,44425000,11366000,59583000,25279000,18067000
607920,CENTINELA VALLEY UNION HIGH SCHOOL D,CALIFORNIA,CA,2,5,1,96543000,6589000,72057000,17897000,88060000,38172000,22755000
607950,CENTRAL SCHOOL DIST,CALIFORNIA,CA,1,5,1,35828000,2151000,26862000,6815000,33432000,20934000,15398000
607970,CENTRAL UNIFIED SCHOOL DIST,CALIFORNIA,CA,3,5,1,97790000,7871000,66493000,23426000,95861000,54029000,33752000
607980,CENTRAL UNION ELEMENTARY SCHOOL DIST,CALIFORNIA,CA,1,5,1,21432000,7353000,12835000,1244000,19666000,11727000,8682000
608010,CENTRAL UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,36677000,2816000,24278000,9583000,35569000,19266000,12050000
608070,CENTRALIA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,41623000,3119000,21406000,17098000,60742000,26042000,16697000
608130,CERES UNIF SCH DIST,CALIFORNIA,CA,3,5,1,94631000,8336000,58306000,27989000,120979000,48982000,33829000
608160,CHAFFEY UNION HIGH SCHOOL DIST,CALIFORNIA,CA,2,5,1,202649000,10849000,126438000,65362000,210315000,114633000,78269000
608190,CHARTER OAK UNIF SCH DIST,CALIFORNIA,CA,3,5,1,55939000,2550000,41588000,11801000,59095000,30691000,20318000
608250,CHATOM UNION ELEMENTARY SCHOOL DISTR,CALIFORNIA,CA,1,5,1,5683000,855000,3224000,1604000,5487000,3267000,2379000
608340,CHICAGO PARK ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1237000,59000,666000,512000,1486000,599000,394000
608370,CHICO UNIF SCHOOL DIST,CALIFORNIA,CA,3,5,1,107940000,9976000,60505000,37459000,110399000,62810000,46055000
608430,CHINESE CAMP EL SCH DIST,CALIFORNIA,CA,1,5,1,318000,21000,182000,115000,214000,117000,69000
608460,CHINO UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,254984000,13929000,170943000,70112000,266939000,144376000,104838000
608520,CHOWCHILLA ELEMENTARY SCHOOL DISTRIC,CALIFORNIA,CA,1,5,1,14591000,1855000,10121000,2615000,15851000,7486000,4936000
608550,CHOWCHILLA UNION HIGH SCHOOL DISTRIC,CALIFORNIA,CA,2,5,1,8475000,400000,4151000,3924000,7454000,4010000,2468000
608580,CHUALAR ELEM SCH DIST,CALIFORNIA,CA,1,5,1,3243000,700000,1814000,729000,5101000,1640000,785000
608610,CHULA VISTA ELEM SCH DIST,CALIFORNIA,CA,1,5,1,230632000,20928000,105396000,104308000,255982000,129379000,88315000
608640,CIENEGA UNION ELEM SCH DIST,CALIFORNIA,CA,1,5,1,274000,0,144000,130000,232000,139000,120000
608700,CINNABAR ELEM SCH DIST,CALIFORNIA,CA,1,5,1,2137000,155000,1067000,915000,2054000,1167000,876000
608730,CITRUS SOUTH TULE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,469000,46000,366000,57000,491000,285000,207000
608760,CLAREMONT UNI SCH DIST,CALIFORNIA,CA,3,5,1,76267000,2867000,55874000,17526000,78404000,33355000,21319000
608850,CLAY JOINT ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1602000,135000,1266000,201000,1574000,856000,573000
608880,CLEAR CREEK ELEM SCH DIST,CALIFORNIA,CA,1,5,1,1060000,134000,308000,618000,2224000,600000,378000
608970,CLOVERDALE UN SCH DIST,CALIFORNIA,CA,3,5,1,13241000,993000,5018000,7230000,12399000,7294000,5396000
609030,CLOVIS UNIFIED SCHOOL DISTRICT,CALIFORNIA,CA,3,5,1,325909000,17327000,189429000,119153000,312602000,161720000,107405000
609070,COACHELLA VALLEY UNIF SCH DIST,CALIFORNIA,CA,3,5,1,151062000,27586000,92170000,31306000,170900000,78251000,47665000
609120,COALINGA HURON JT UNIFIED SCH DIST,CALIFORNIA,CA,3,5,1,36730000,5063000,25187000,6480000,39547000,19489000,13619000
609150,COARSEGOLD UNION SCHOOL DISTRICT,CALIFORNIA,CA,1,5,1,7953000,443000,4174000,3336000,7818000,4245000,3089000
609240,COFFEE CREEK ELEM SCH DIST,CALIFORNIA,CA,1,5,1,241000,44000,133000,64000,209000,110000,81000
609270,COLD SPRING ELEM SCH DIST,CALIFORNIA,CA,1,5,1,2634000,27000,265000,2342000,2590000,1483000,1054000
609300,COLFAX ELEM SCH DIST,CALIFORNIA,CA,1,5,1,3975000,328000,1914000,1733000,3875000,2363000,1701000
609330,COLLEGE ELEM SCH DIST,CALIFORNIA,CA,1,5,1,5512000,359000,876000,4277000,4878000,2090000,1591000
