LEAID	CENSUSID	FIPST	FIPSCO	CMSA	NAME	STNAME	STABBR	SCHLEV	YEAR	CCDNF	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	Z32 - TOTAL SALARIES	Z33
1732490	1.45079E+13	17	157	0	PRAIRIE DU ROCHER CC SCH DIST 13	Illinois	IL	1	95	1	821000	69000	523000	229000	807000	474000	299000
1732520	1.45056E+13	17	111	141600	PRAIRIE GROVE SCH DIST 46	Illinois	IL	1	95	1	2785000	51000	806000	1928000	3587000	1952000	1426000
1732550	1.45101E+13	17	201	6880	PRAIRIE HILL COMM CONS SCH DIST	Illinois	IL	1	95	1	1220000	27000	740000	453000	1601000	937000	672000
1732560	1.4501E+13	17	19	1400	PRAIRIEVIEW C C SCH DIST 192	Illinois	IL	1	95	1	983000	18000	236000	729000	855000	505000	284000
1732580	1.4505E+13	17	97	143965	ADLAI E STEVENSON DIST 125	Illinois	IL	2	95	1	35279000	160000	2036000	33083000	63759000	14241000	11096000
1732640	1.45029E+13	17	57	0	PRICHARD CLARK SCH DIST 340	Illinois	IL	1	95	1	345000	41000	142000	162000	293000	174000	116000
1732670	1.45006E+13	17	11	0	PRINCETON ELEM DIST 115	Illinois	IL	1	95	1	5544000	152000	2499000	2893000	5071000	3188000	2200000
1732700	1.45006E+13	17	11	0	PRINCETON H S DIST 500	Illinois	IL	2	95	1	4674000	130000	1772000	2772000	4378000	2670000	2035000
1732770	1.45072E+13	17	143	6120	PRINCEVILLE CU SCHOOL DIST 326	Illinois	IL	3	95	1	4459000	265000	1556000	2638000	4257000	2334000	1677000
1732830	1.45098E+13	17	195	0	PROPHETSTOWN-LYNDON CU SCH DT 3	Illinois	IL	3	95	1	3390000	100000	1607000	1683000	2912000	1706000	1166000
1732850	1.45016E+13	17	31	141600	PROSPECT HEIGHTS SCH DIST 23	Illinois	IL	1	95	1	13610000	93000	1658000	11859000	12556000	6072000	4349000
1732910	1.45016E+13	17	31	141600	PROVISO TWP HIGH SCH DIST 209	Illinois	IL	2	95	1	45820000	1118000	3620000	41082000	37614000	21384000	14120000
1732940	1.45022E+13	17	43	141600	PUFFER HEFTY SCH DIST 69	Illinois	IL	1	95	1	2562000	31000	256000	2275000	2556000	1625000	1187000
1732960	1.45079E+13	17	155	0	PUTNAM CO COMM UNIT SCH DIST NO	Illinois	IL	3	95	1	5394000	182000	1283000	3929000	4589000	2540000	1822000
1732970	1.45022E+13	17	43	141600	QUEEN BEE SCH DIST 16	Illinois	IL	1	95	1	10259000	266000	3026000	6967000	10435000	6469000	4808000
1733000	1.45001E+13	17	1	0	QUINCY SCH DIST 172	Illinois	IL	3	95	1	39274000	2984000	17998000	18292000	40014000	22017000	14149000
1733030	1.45061E+13	17	121	0	RACOON CONS SCH DIST 1	Illinois	IL	1	95	1	1299000	106000	885000	308000	1593000	782000	539000
1733090	1.45026E+13	17	51	0	RAMSEY COMM UNIT SCH DIST 204	Illinois	IL	3	95	1	2465000	124000	1776000	565000	2384000	1429000	926000
1733120	1.4509E+13	17	179	6120	RANKIN SCH DIST 98	Illinois	IL	1	95	1	896000	16000	370000	510000	846000	438000	300000
1733210	1.4501E+13	17	19	1400	RANTOUL SCH DIST 137	Illinois	IL	1	95	1	8364000	1428000	4806000	2130000	7966000	4971000	3481000
1733240	1.4501E+13	17	19	1400	RANTOUL TWP HS DIST 193	Illinois	IL	2	95	1	4563000	362000	2191000	2010000	4813000	3020000	2164000
1733270	1.45016E+13	17	31	141600	REAVIS TWP HIGH SCH DIST 220	Illinois	IL	2	95	1	16709000	204000	1406000	15099000	17979000	9628000	5838000
1733300	1.45079E+13	17	157	0	RED BUD COMM UNIT SCH DIST 132	Illinois	IL	3	95	1	5704000	207000	1246000	4251000	5223000	3290000	2378000
1733380	1.45099E+13	17	197	143690	REED CUSTER CU DIST 255 U	Illinois	IL	3	95	1	18639000	241000	1120000	17278000	15695000	8042000	5203000
1733390	1.45016E+13	17	31	141600	RHODES SCH DIST 84-5	Illinois	IL	1	95	1	4697000	100000	552000	4045000	4929000	2951000	2211000
1733420	1.45016E+13	17	31	141600	RICH TOWNSHIP HS DIST 227	Illinois	IL	2	95	1	37050000	626000	7995000	28429000	33323000	18082000	11398000
1733450	1.45099E+13	17	197	143690	RICHLAND SCH DIST 88A	Illinois	IL	1	95	1	1220000	40000	176000	1004000	1223000	631000	432000
1733480	1.45056E+13	17	111	141600	RICHMOND CONS SCH DIST 13	Illinois	IL	1	95	1	2532000	34000	583000	1915000	4814000	1409000	1162000
1733510	1.45056E+13	17	111	141600	RICHMOND CONS SCH DIST 157	Illinois	IL	2	95	1	2951000	5000	541000	2405000	4116000	1628000	1038000
1733690	1.45016E+13	17	31	141600	RIDGELAND SCH DIST 122	Illinois	IL	1	95	1	12481000	204000	1871000	10406000	11897000	6367000	4248000
1733720	1.45017E+13	17	31	141600	RIDGEWOOD COMM H S DIST 234	Illinois	IL	2	95	1	8354000	56000	663000	7635000	7110000	4100000	2576000
1733750	1.45056E+13	17	111	141600	RILEY COMM CONS SCHOOL DIST 18	Illinois	IL	1	95	1	1099000	28000	257000	814000	1482000	703000	470000
1733810	1.45016E+13	17	31	141600	RIVER FOREST SCH DIST 90	Illinois	IL	1	95	1	8435000	124000	748000	7563000	8624000	4332000	2881000
1733840	1.45016E+13	17	31	141600	RIVER GROVE SCH DIST 85-5	Illinois	IL	1	95	1	3523000	54000	540000	2929000	3117000	1780000	1354000
1733870	1.45016E+13	17	31	141600	RIVER TRAILS SCH DIST 26	Illinois	IL	1	95	1	15174000	228000	2429000	12517000	13102000	7223000	5099000
1733900	1.45098E+13	17	195	0	RIVERDALE SCH DIST 14	Illinois	IL	1	95	1	552000	56000	325000	171000	568000	342000	265000
1733930	1.45081E+13	17	161	1960	RIVERDALE COMM UNIT SCH DIST 100	Illinois	IL	3	95	1	6672000	183000	3470000	3019000	6064000	3152000	2047000
1733950	1.45098E+13	17	195	0	RIVER BEND CU SCH DIST 2	Illinois	IL	3	95	1	5634000	189000	3336000	2109000	5417000	3233000	2271000
1733990	1.45016E+13	17	31	141600	RIVERSIDE SCH DIST 96	Illinois	IL	1	95	1	6462000	34000	589000	5839000	7092000	4192000	2796000
1734020	1.45016E+13	17	31	141600	RIVERSIDE-BROOKFIELD DIST 208	Illinois	IL	2	95	1	10799000	45000	640000	10114000	9965000	5633000	3762000
1734100	1.45084E+13	17	167	7880	RIVERTON CMNTY UNIT SCHOOL DIST	Illinois	IL	3	95	1	6085000	124000	3821000	2140000	6237000	3187000	2129000
1734110	1.45102E+13	17	203	6120	RIVERVIEW COM CONS SCH DIST 2	Illinois	IL	1	95	1	1375000	68000	903000	404000	1480000	825000	609000
1734140	1.45102E+13	17	203	6120	ROANOKE BENSON C U S DIST 60	Illinois	IL	3	95	1	3424000	71000	1459000	1894000	3433000	2058000	1446000
1734170	1.4509E+13	17	179	6120	ROBEIN SCH DIST 85	Illinois	IL	1	95	1	1118000	25000	487000	606000	1039000	665000	449000
1734230	1.45017E+13	17	33	0	ROBINSON C U SCH DIST 2	Illinois	IL	3	95	1	9288000	338000	2819000	6131000	8433000	5381000	3471000
1734260	1.45071E+13	17	141	0	ROCHELLE C C SCH DIST 231	Illinois	IL	1	95	1	7595000	255000	3766000	3574000	7439000	4734000	3468000
1734290	1.45071E+13	17	141	0	ROCHELLE TWP H S DIST212	Illinois	IL	2	95	1	6461000	96000	2191000	4174000	6273000	3594000	2805000
1734320	1.45084E+13	17	167	7880	ROCHESTER COMM UNIT SCH DT 3 A	Illinois	IL	3	95	1	7920000	81000	3948000	3891000	7441000	4170000	2583000
1734350	1.45098E+13	17	195	0	ROCK FALLS SCH DIST 13	Illinois	IL	1	95	1	5199000	452000	3171000	1576000	4675000	2645000	1835000
1734380	1.45098E+13	17	195	0	ROCK FALLS TWP H S DIST 301	Illinois	IL	2	95	1	4786000	118000	2155000	2513000	4905000	2637000	1919000
1734410	1.45081E+13	17	161	1960	ROCK ISLAND SCH DIST 41	Illinois	IL	3	95	1	45068000	5438000	19852000	19778000	42452000	25666000	18146000
1734440	1.45081E+13	17	161	1960	ROCKRIDGE COMM SCHOOL DIST 300	Illinois	IL	3	95	1	7319000	172000	3662000	3485000	6980000	3949000	2696000
1734470	1.45099E+13	17	197	143690	ROCKDALE SCH DIST 84	Illinois	IL	1	95	1	1385000	73000	117000	1195000	1148000	550000	358000
1734510	1.45101E+13	17	201	6880	ROCKFORD SCH DIST 205	Illinois	IL	3	95	1	177764000	9442000	61165000	107157000	182919000	108174000	70414000
1734540	1.45101E+13	17	201	6880	ROCKTON SCH D 140	Illinois	IL	1	95	1	4930000	89000	3111000	1730000	8246000	2723000	2180000
1734590	1.45041E+13	17	81	0	ROME COMM CONS S DIST 2	Illinois	IL	1	95	1	1518000	53000	1040000	425000	1299000	714000	575000
1734620	1.45049E+13	17	97	143965	RONDOUT SCH DIST 72	Illinois	IL	1	95	1	1522000	3000	83000	1436000	1418000	858000	576000
1734650	1.45053E+13	17	105	0	ROOKS CRK C C SCH DIST 425	Illinois	IL	1	95	1	380000	4000	74000	302000	443000	227000	144000
1734710	1.45022E+13	17	43	141600	ROSELLE SCH DIST 12	Illinois	IL	1	95	1	4868000	69000	647000	4152000	4148000	2549000	1878000
1734740	1.45016E+13	17	31	141600	SCHAUMBURG CC SCH DIST 54	Illinois	IL	1	95	1	121054000	2779000	18460000	99815000	117062000	67264000	46910000
1734770	1.45016E+13	17	31	141600	ROSEMONT SCH DIST 78	Illinois	IL	1	95	1	2272000	23000	221000	2028000	2620000	1269000	1041000
1734800	1.45094E+13	17	187	0	ROSEVILLE COMM UNIT SCH DIST 200	Illinois	IL	3	95	1	2642000	91000	846000	1705000	2219000	1244000	849000
1734870	1.45092E+13	17	183	0	ROSSVILLE-ALVIN CMNTY UNIT SCHOO	Illinois	IL	3	95	1	2452000	81000	1273000	1098000	2327000	1417000	998000
1734990	1.45049E+13	17	97	143965	ROUND LAKE AREA SCH DIST 116	Illinois	IL	3	95	1	23763000	1022000	13289000	9452000	25125000	14984000	11257000
1735010	1.4506E+13	17	119	820275	ROXANA COMM UNIT SCH DIST 1	Illinois	IL	3	95	1	10645000	587000	2348000	7710000	9838000	6217000	3864000
1735100	1.4505E+13	17	99	0	RUTLAND COMM CONS SCH DIST 230	Illinois	IL	1	95	1	764000	31000	142000	591000	760000	515000	313000
1735160	1.45061E+13	17	121	0	SALEM SCH DIST 111	Illinois	IL	1	95	1	4924000	339000	3280000	1305000	4560000	2605000	2022000
1735190	1.45061E+13	17	121	0	SALEM COMM H S DIST 600	Illinois	IL	2	95	1	4279000	120000	2516000	1643000	4378000	2461000	1730000
1735220	1.45022E+13	17	43	141600	SALT CREEK SCH DIST 48	Illinois	IL	1	95	1	6422000	60000	447000	5915000	6043000	3898000	2502000
1735310	1.45061E+13	17	121	0	SANDOVAL C U SCH DIST 501	Illinois	IL	3	95	1	3047000	287000	2218000	542000	2927000	1510000	1004000
1735340	1.45016E+13	17	31	141600	SANDRIDGE SCH DIST 172	Illinois	IL	1	95	1	1568000	21000	417000	1130000	2630000	810000	561000
1735370	1.45019E+13	17	37	0	SANDWICH COMM SCH DIST 430	Illinois	IL	3	95	1	8433000	226000	3813000	4394000	8847000	5241000	3738000
1735400	1.45032E+13	17	63	143690	SARATOGA COMM CONS SCH DIST 60-C	Illinois	IL	1	95	1	1679000	34000	345000	1300000	5773000	960000	631000
1735460	1.45016E+13	17	31	141600	COMM CONS SCH DIST 168	Illinois	IL	1	95	1	7560000	323000	4349000	2888000	7120000	3494000	2572000
1735510	1.45008E+13	17	15	0	SAVANNA CU SCH DIST 300	Illinois	IL	3	95	1	4699000	299000	3080000	1320000	4501000	2404000	1655000
1735610	1.45044E+13	17	85	0	SCALES MOUND C U SCH DIST 211	Illinois	IL	3	95	1	1686000	30000	293000	1363000	1474000	925000	638000
1735640	1.45016E+13	17	31	141600	SCHILLER PARK SCH DIST 81	Illinois	IL	1	95	1	6971000	215000	848000	5908000	6763000	3686000	2647000
1735670	1.45085E+13	17	169	0	SCHUYLER CO CU SCH DIST 1	Illinois	IL	3	95	1	5736000	338000	3583000	1815000	6168000	3805000	2686000
1735700	1.45055E+13	17	109	0	NORTHWEST C U SCH DIST 175	Illinois	IL	3	95	1	2565000	94000	889000	1582000	2474000	1369000	903000
1735770	1.45061E+13	17	121	0	SELMAVILLE CC SCH DIST 10	Illinois	IL	1	95	1	1289000	77000	762000	450000	1173000	707000	458000
1735820	1.4505E+13	17	99	0	SENECA C C SCH DIST 170	Illinois	IL	1	95	1	4189000	118000	448000	3623000	5700000	2492000	1841000
1735850	1.4505E+13	17	99	0	SENECA TWP HIGH SCH DIST 160	Illinois	IL	2	95	1	5491000	39000	386000	5066000	7960000	2944000	1824000
1735940	1.45028E+13	17	55	0	SESSER-VALIER CMNTY UNIT SCHOOL	Illinois	IL	3	95	1	3810000	204000	2509000	1097000	3676000	2080000	1556000
1735970	1.45019E+13	17	37	0	SHABBONA COMM UNIT SCH DIST 425	Illinois	IL	3	95	1	4917000	104000	1447000	3366000	4643000	2599000	1798000
1736090	1.45087E+13	17	173	0	SHELBYVILLE CU SCH DIST 4	Illinois	IL	3	95	1	6215000	242000	3635000	2338000	6012000	3785000	2616000
1736120	1.45038E+13	17	75	0	SHELDON COM UNIT SCH DIST 5	Illinois	IL	3	95	1	2251000	70000	1188000	993000	1644000	836000	585000
1736180	1.45066E+13	17	131	0	SHERRARD COM UNIT SCH DIST 200	Illinois	IL	3	95	1	8666000	262000	5256000	3148000	9084000	4906000	3393000
1736210	1.45082E+13	17	163	822285	SHILOH VILLAGE SCH DIST 85	Illinois	IL	1	95	1	2087000	50000	1113000	924000	1891000	1060000	785000
1736240	1.45101E+13	17	201	6880	SHIRLAND CC SCH DIST 134	Illinois	IL	1	95	1	881000	18000	494000	369000	862000	543000	369000
1736300	1.45016E+13	17	31	141600	ELEM SCH DIST 159	Illinois	IL	1	95	1	11651000	175000	1448000	10028000	12107000	5841000	4497000
1736330	1.45082E+13	17	163	822285	SIGNAL HILL SCH DIST 181	Illinois	IL	1	95	1	2195000	37000	929000	1229000	2518000	1301000	986000
1736360	1.45081E+13	17	161	1960	SILVIS SCH DIST 34	Illinois	IL	1	95	1	4056000	230000	2112000	1714000	3682000	2230000	1522000
1736450	1.45016E+13	17	31	141600	SKOKIE SCH DIST 68	Illinois	IL	1	95	1	17877000	384000	1760000	15733000	17155000	10349000	6784000
1736480	1.45016E+13	17	31	141600	SKOKIE SCH DIST 69	Illinois	IL	1	95	1	11415000	233000	1243000	9939000	9096000	5515000	3979000
1736510	1.45082E+13	17	163	822285	SMITHTON CC SCH DIST 130	Illinois	IL	1	95	1	1208000	61000	641000	506000	1179000	653000	469000
1736570	1.45019E+13	17	37	0	SOMONAUK CU SCH DIST 432	Illinois	IL	3	95	1	3750000	94000	1031000	2625000	5834000	2239000	1533000
1736600	1.45101E+13	17	201	6880	SO BELOIT COMM UNIT SCH DIST 320	Illinois	IL	3	95	1	3675000	118000	1703000	1854000	5589000	2380000	1703000
1736610	1.45034E+13	17	67	0	SOUTHEASTERN CU SCH DIST 337	Illinois	IL	3	95	1	3869000	215000	2372000	1282000	3471000	2111000	1420000
1736640	1.45011E+13	17	21	0	SOUTH FORK SCHOOL DISTRICT #14	Illinois	IL	3	95	1	1857000	104000	1226000	527000	1708000	960000	728000
1736720	1.45016E+13	17	31	141600	SO HOLLAND SCH DIST 150	Illinois	IL	1	95	1	5197000	87000	683000	4427000	4082000	2355000	1791000
1736750	1.45016E+13	17	31	141600	SOUTH HOLLAND SCH DIST 151	Illinois	IL	1	95	1	7659000	392000	1686000	5581000	6815000	3659000	2519000
1736780	1.4509E+13	17	179	6120	SO PEKIN SCH DIST 137	Illinois	IL	1	95	1	1522000	140000	1101000	281000	1409000	912000	696000
1736810	1.45016E+13	17	31	141600	BURBANK SCH DIST 111	Illinois	IL	1	95	1	21412000	170000	2327000	18915000	18059000	9710000	7045000
1736840	1.45032E+13	17	63	143690	SOUTH WILMINGTON CONS SCH DIST 7	Illinois	IL	1	95	1	541000	13000	276000	252000	487000	282000	204000
1736850	1.45036E+13	17	71	0	SOUTHERN CU SCH DIST 120	Illinois	IL	3	95	1	2778000	136000	1310000	1332000	2424000	1371000	1011000
1736870	1.45062E+13	17	123	0	SPARLAND COMM UNIT SCH DIST #3	Illinois	IL	3	95	1	1886000	67000	866000	953000	1615000	1082000	742000
1736900	1.45079E+13	17	157	0	SPARTA CU SCH DIST 140	Illinois	IL	3	95	1	9893000	484000	5901000	3508000	9262000	5488000	4198000
1736960	1.45029E+13	17	57	0	SPOON RIVER VALLEY C U SCH DIST	Illinois	IL	3	95	1	3017000	126000	1401000	1490000	2927000	1735000	1139000
1736990	1.45056E+13	17	111	141600	SPRING GROVE SCH DIST 11	Illinois	IL	1	95	1	1539000	22000	503000	1014000	2431000	800000	645000
1737020	1.4509E+13	17	179	6120	SPRING LAKE COMM SCH DIST 606	Illinois	IL	1	95	1	437000	12000	165000	260000	413000	198000	87000
1737050	1.45006E+13	17	11	0	SPRING VALLEY CC SCH DIST 99	Illinois	IL	1	95	1	3179000	143000	1986000	1050000	3138000	1727000	1238000
1737080	1.45084E+13	17	167	7880	SPRINGFIELD SCH DIST 186	Illinois	IL	3	95	1	99983000	7747000	35194000	57042000	104306000	60360000	38442000
1737120	1.45046E+13	17	91	3740	ST ANNE C C SCH DIST 256	Illinois	IL	1	95	1	1946000	113000	1369000	464000	1916000	1033000	817000
1737140	1.45046E+13	17	91	3740	ST ANNE COMM H SCH DIST 302	Illinois	IL	2	95	1	2372000	260000	1347000	765000	2303000	1050000	708000
1737170	1.45045E+13	17	89	140620	ST CHARLES CU SCH DIST 303	Illinois	IL	3	95	1	56707000	652000	7732000	48323000	97949000	28112000	20601000
1737200	1.45029E+13	17	57	0	ST DAVID SCH DIST 87	Illinois	IL	1	95	1	301000	18000	226000	57000	323000	212000	151000
1737230	1.45026E+13	17	51	0	ST ELMO COMM UNIT SCH DIST 202	Illinois	IL	3	95	1	2546000	214000	1371000	961000	2084000	1363000	955000
1737320	1.45046E+13	17	91	3740	ST GEORGE C C SCH DIST 258	Illinois	IL	1	95	1	690000	20000	224000	446000	590000	339000	253000
1737350	1.4506E+13	17	119	820275	TRIAD CU SCH DIST 2	Illinois	IL	3	95	1	12336000	332000	7005000	4999000	12960000	7995000	5888000
1737380	1.4501E+13	17	19	1400	ST JOSEPH CC SCH DIST 169	Illinois	IL	1	95	1	2882000	118000	1333000	1431000	2769000	1469000	1109000
1737410	1.4501E+13	17	19	1400	ST JOSEPH OGDEN COMM HIGH SCH DI	Illinois	IL	2	95	1	2425000	12000	808000	1605000	2354000	1415000	968000
1737440	1.45082E+13	17	163	822285	ST LIBRARY CONS SCH DIST 30	Illinois	IL	1	95	1	484000	17000	306000	161000	538000	298000	187000
1737470	1.45014E+13	17	27	822285	ST ROSE SCH DIST 14 15	Illinois	IL	1	95	1	884000	24000	538000	322000	772000	365000	250000
1737490	1.45088E+13	17	175	0	STARK COUNTY C U SCHOOL DIST 100	Illinois	IL	3	95	1	5489000	186000	2947000	2356000	4836000	3004000	2119000
1737590	1.45059E+13	17	117	0	STAUNTON COMM UNIT SCH DIST 6	Illinois	IL	3	95	1	5000000	297000	3233000	1470000	6344000	2842000	2032000
1737650	1.45079E+13	17	157	0	STEELEVILLE COM UNIT SCH DIST 13	Illinois	IL	3	95	1	2192000	54000	1160000	978000	2291000	1248000	893000
1737680	1.45016E+13	17	31	141600	STEGER SCH DIST 194	Illinois	IL	1	95	1	8080000	233000	2527000	5320000	7133000	3877000	2826000
1737800	1.45052E+13	17	103	0	STEWARD ELEM SCH DIST 220	Illinois	IL	1	95	1	684000	11000	262000	411000	598000	361000	277000
1737830	1.45087E+13	17	173	0	STEWARDSON STRASBURG COM UNIT SC	Illinois	IL	3	95	1	2519000	100000	1598000	821000	2393000	1443000	985000
1737860	1.45016E+13	17	31	141600	CENTRAL STICKNEY SCHOOL DIST 110	Illinois	IL	1	95	1	2661000	3000	139000	2519000	2222000	1151000	812000
1737980	1.45043E+13	17	85	0	STOCKTON COMM UNIT SCH DIST 206	Illinois	IL	3	95	1	2942000	125000	1209000	1608000	2796000	1648000	1111000
1738070	1.45053E+13	17	105	0	STREATOR WOODLAND COMM UNIT 5	Illinois	IL	3	95	1	3948000	149000	1811000	1988000	3328000	1862000	1447000
1738100	1.4505E+13	17	99	0	STREATOR TWP H S DIST 40	Illinois	IL	2	95	1	5936000	158000	2718000	3060000	6224000	2954000	2199000
1738130	1.4507E+13	17	139	0	SULLIVAN COMM UNIT SCH DIST 300	Illinois	IL	3	95	1	5766000	199000	2831000	2736000	7217000	2744000	1914000
1738190	1.45041E+13	17	81	0	SUMMERSVILLE SCH DIST 79	Illinois	IL	1	95	1	987000	35000	666000	286000	993000	624000	470000
1738220	1.45099E+13	17	197	143690	SUMMIT HILL SCH DIST 161	Illinois	IL	1	95	1	8740000	63000	3571000	5106000	14204000	3963000	2996000
1738370	1.45016E+13	17	31	141600	SUNNYBROOK SCH DIST 171	Illinois	IL	1	95	1	6720000	48000	2820000	3852000	5754000	3619000	2948000
1738400	1.45016E+13	17	31	141600	SUNSET RIDGE SCHOOL DIST 29	Illinois	IL	1	95	1	4998000	35000	325000	4638000	4178000	2591000	1722000
1738460	1.45019E+13	17	37	0	SYCAMORE COMM US DIST 427	Illinois	IL	3	95	1	15999000	234000	4822000	10943000	14439000	7988000	5670000
1738490	1.45029E+13	17	57	0	V I T COMM UNIT SCH DIST 2	Illinois	IL	3	95	1	2841000	164000	1448000	1229000	2357000	1465000	986000
1738520	1.45099E+13	17	197	143690	TAFT SCH DIST 90	Illinois	IL	1	95	1	1182000	35000	453000	694000	1143000	607000	418000
1738550	1.45073E+13	17	145	0	TAMAROA SCH DIST 5	Illinois	IL	1	95	1	731000	69000	514000	148000	701000	414000	311000
1738650	1.45098E+13	17	195	0	TAMPICO COMM UNIT SCH DIST 4	Illinois	IL	3	95	1	1830000	92000	966000	772000	1852000	1082000	765000
1738700	1.45011E+13	17	21	0	TAYLORVILLE CU SCH DIST 3	Illinois	IL	3	95	1	15486000	567000	8796000	6123000	16940000	7762000	5658000
1738760	1.45025E+13	17	49	0	TEUTOPOLIS COMM UNIT SCH DIST 50	Illinois	IL	3	95	1	5538000	133000	3519000	1886000	5094000	3431000	2531000
1738790	1.4501E+13	17	19	1400	THOMASBORO CC SCH DIST 130	Illinois	IL	1	95	1	1378000	160000	735000	483000	1178000	620000	464000
1738820	1.45028E+13	17	55	0	THOMPSONVILLE SCH DIST 62	Illinois	IL	1	95	1	1060000	99000	797000	164000	1110000	670000	436000
1738850	1.45028E+13	17	55	0	THOMPSONVILLE COMM HIGH SCH DIST	Illinois	IL	2	95	1	579000	4000	370000	205000	617000	322000	224000
1738880	1.45008E+13	17	15	0	THOMSON COMM UNIT SCH DIST 301	Illinois	IL	3	95	1	2052000	145000	1117000	790000	1760000	1033000	729000
1738910	1.45016E+13	17	31	141600	THORNTON SCH DIST 154	Illinois	IL	1	95	1	1908000	32000	321000	1555000	1507000	923000	736000
1738940	1.45016E+13	17	31	141600	THORNTON-FR T H SCH DIST 215	Illinois	IL	2	95	1	23367000	254000	3744000	19369000	20367000	12209000	8367000
1738970	1.45016E+13	17	31	141600	THORNTON TWP HS DIST 205	Illinois	IL	2	95	1	68271000	1827000	15394000	51050000	71846000	34249000	26972000
1739030	1.45016E+13	17	31	141600	TINLEY PARK COMM SCHOOL DIST 146	Illinois	IL	1	95	1	15281000	279000	2303000	12699000	17216000	9222000	6372000
1739060	1.45006E+13	17	11	0	TISKILWA COMM U SCH DIST 300	Illinois	IL	3	95	1	1709000	74000	909000	726000	1445000	786000	532000
1739090	1.45018E+13	17	35	0	CUMBERLAND COMM UNIT SCH DIST 77	Illinois	IL	3	95	1	5014000	208000	3321000	1485000	4753000	3225000	2271000
1739120	1.4501E+13	17	19	1400	TOLONO C U SCH DIST 7	Illinois	IL	3	95	1	6763000	138000	2406000	4219000	6217000	3459000	2439000
1739180	1.4505E+13	17	99	0	TONICA COMM CONS SCH DIST 79	Illinois	IL	1	95	1	1008000	53000	382000	573000	1086000	569000	355000
1739330	1.45087E+13	17	173	0	TOWER HILL C C SCH DIST 10	Illinois	IL	1	95	1	774000	74000	504000	196000	784000	496000	360000
1739360	1.45087E+13	17	173	0	TOWER HILL COMM HIGH SCH DIST 18	Illinois	IL	2	95	1	460000	9000	282000	169000	439000	293000	223000
1739390	1.4509E+13	17	179	6120	TREMONT COMM UNIT SCH DIST 702	Illinois	IL	3	95	1	4374000	88000	2152000	2134000	4374000	2576000	1930000
1739420	1.45015E+13	17	27	822285	WESCLIN CU SCH DIST 3	Illinois	IL	3	95	1	5886000	159000	3430000	2297000	5420000	2822000	1998000
1739450	1.45084E+13	17	167	7880	TRI CITY COMM UNIT SCH DIST 1	Illinois	IL	3	95	1	2957000	108000	1765000	1084000	3554000	1955000	1243000
1739480	1.45054E+13	17	105	0	TRI POINT CU SCH DIST 6J	Illinois	IL	3	95	1	3846000	103000	1609000	2134000	3021000	1642000	1107000
1739510	1.45099E+13	17	197	143690	TROY COM CONS SCH DIST 30 C	Illinois	IL	1	95	1	11056000	128000	2337000	8591000	12768000	5968000	3899000
1739600	1.45021E+13	17	41	0	TUSCOLA COMM UNIT SCH DIST 301	Illinois	IL	3	95	1	5113000	161000	1501000	3451000	4610000	2729000	2065000
1739630	1.45077E+13	17	153	0	CENTURY COMM UNIT SHC DIST 100	Illinois	IL	3	95	1	2938000	268000	2231000	439000	2862000	1795000	1268000
1739660	1.45099E+13	17	197	141600	UNION SCH DIST 81	Illinois	IL	1	95	1	897000	26000	322000	549000	706000	358000	235000
1739780	1.45016E+13	17	31	141600	UNION RIDGE SCH DIST 86	Illinois	IL	1	95	1	3547000	50000	541000	2956000	3800000	2160000	1518000
1739870	1.45081E+13	17	161	1960	UNITED TWP HIGH SCH DIST 30	Illinois	IL	2	95	1	11611000	311000	4634000	6666000	11311000	6577000	4473000
1739930	1.45039E+13	17	77	0	UNITY POINT CC SCH DIST 140	Illinois	IL	1	95	1	3318000	239000	2336000	743000	3037000	1852000	1401000
1739960	1.4501E+13	17	19	1400	URBANA SCH DIST 116	Illinois	IL	3	95	1	34201000	2701000	14195000	17305000	31946000	19693000	14211000
1739990	1.4505E+13	17	99	0	UTICA ELEM SCH DIST 135	Illinois	IL	1	95	1	644000	22000	269000	353000	497000	280000	214000
1740070	1.45099E+13	17	197	143690	VALLEY VIEW COMM UNIT SCH DIST 3	Illinois	IL	3	95	1	65485000	1921000	22463000	41101000	62357000	35693000	25164000
1740080	1.45067E+13	17	133	827040	VALMEYER COMM UNIT SCH DIST 3	Illinois	IL	3	95	1	7861000	5573000	1468000	820000	5387000	1414000	951000
1740140	1.45026E+13	17	51	0	VANDALIA C U SCH DIST 203	Illinois	IL	3	95	1	8410000	354000	4927000	3129000	7791000	4620000	3090000
1740200	1.4506E+13	17	119	820275	VENICE COMM UNIT SCH DIST 3	Illinois	IL	3	95	1	3361000	482000	1718000	1161000	3825000	2284000	1211000
1740260	1.45044E+13	17	87	0	VIENNA SCH DIST 55	Illinois	IL	1	95	1	2129000	119000	1575000	435000	1862000	1279000	947000
